source_order	source_key	source_hash	target_text
3648	PerkTitle.KnockBackImmune	9bb89f17e26adfda	넉백 방지
3649	SAY.Flowchart.43.TheKingOfDarkness-Cosmos-Lobby	de54dff7956ff9a9	무슨 일이 벌어지기 전에 신탁에게 돌아가야겠군...
3650	HR.RoyalLich.Name	b556556e7ed3aaae	왕실 리치
3651	AC.SuperCrystalGeode.Name	cefab9db5773e26c	거상 정동석
3652	SAY.Flowchart.41.TheKingOfDarkness-MusicSheet	7ca9ff0dddb19a83	음... 이 화음은 익숙한데... 내 악보 중 하나다!
3653	SAY.Flowchart.42.TheKingOfDarkness-MusicSheet	7d373519029a4068	추억이 참 많군... 나머지도 찾아 예전처럼 피아노로 연주하고 싶다...
3654	SAY.Flowchart.234.TheKingOfDarkness-HR-Main3-B	161fb0da26cca5d0	상인이 내게 악보를 팔았다. 이게 왜 그렇게 중요한 거지?
3655	SAY.Flowchart.47.TheKingOfDarkness-MusicSheet	7ca9ff0dddb19a83	음... 이 화음은 익숙한데... 내 악보 중 하나다!
3656	SAY.Flowchart.48.TheKingOfDarkness-MusicSheet	7d373519029a4068	추억이 참 많군... 나머지도 찾아 예전처럼 피아노로 연주하고 싶다...
3657	TMPRO.Text_Title.-1486794	46fdb20d59e0308d	피격 횟수
3658	TMPRO.Text_Keys.-1420686	5ac1b1b93ae94c7e	미사용 신전 열쇠
3659	TMPRO.Text_Recover.-1428084	e7e372ceadc707e3	힘 되찾기
3660	ShopItem.BlueGemNucleoCristalino.Name	65ff0bb615bc2243	옥시나이트 결정
3661	ShopItem.BlueGemNucleoCristalino.Description	7b08d76309aa4a78	이제 어둠의 방패는 잠시만 유지되지만, 공격을 받으면 지속 시간이 늘어나고 재사용 대기시간이 크게 줄어든다.
3662	SAY.Flowchart.16.TheKingOfDarkness-AC5	ad7c059106ac5561	이렇게 강력한 무기는 {b}{color=#9523d8}피를 소모한다...{/color}{/b} {b}{color=#9523d8}내 피 저장량이 충분할 때만{/color}{/b} 쓸 수 있겠군...
3663	SAY.Flowchart.153.SwordMaster-Crossroads	d4adcb3af8b4c2cb	아주 강력한 무기라네... 피 저장량이 충분해야만 사용할 수 있네, 새파란 제자여...
3664	Perks.BloodCostGem1	991fbdf519e2a789	피 능력의 소모량이 5% 감소한다 (치유에는 적용되지 않는다).
3665	TMPRO.Texto1.2156618	52af3b051f7e6901	축하합니다
3666	TMPRO.Texto2.2157116	5ccc661f216e0ef3	Aeterna Noctis 완료율:
3667	TMPRO.Texto3.2157530	4688cb8ec3eb5e83	플레이해 주셔서 감사합니다
3668	TMPRO.Texto4.2157436	48bfe3a30b0c8322	게임을 계속 플레이하며 아이테르나의 모든 비밀을 발견해 보세요.
3669	TMPRO.Text (TMP).-1306582	3907e0a8b64141e8	빨리 감기
3670	CO.ElementalBomDark.Name	e0e279d99940cc7a	어둠의 원소 구체
3671	CO.ElementalBomFire.Name	bac3339133ecfa65	화염 원소 구체
3672	CO.ElementalBomIce.Name	bba2ccc39bab8ec8	빙결 원소 구체
3673	CO.ElementalBomLight.Name	721a825d847b229b	빛의 원소 구체
3674	CO.ElementalBomWind.Name	4642f4510b2d3fd8	원소 허리케인
3675	TMPRO.Text (TMP).-2582930	73c61085ae02a50e	세계 지도
3676	SAY.Flowchart.25.SwordMaster-Crossroads	674923080aee08ea	새파란 제자여, 손잡이를 가져와 도살자를 쓰러뜨리면 이 검은 네 것이네...
3677	SAY.Flowchart.76.SwordMaster-Crossroads	16284125484d1f4b	피의 수리검을 원하신다면 먼저 민첩성을 증명하셔야 합니다. 구름의 신전에 숨겨진 종 중 하나를 가져오십시오
3678	SAY.Flowchart.100.SwordMaster-Crossroads	b1a887098c50933d	새파란 제자여, 명인의 칼날에 대해 더 알고 싶으시다면 먼저 적 43명을 처치하셔야 한다는 걸 기억하십시오... 하나도 더도 덜도 안 됩니다... 뭐, 하나쯤 더라면 괜찮습니다...
3679	Perks.SlashAerialRecover	aac053913f8025bd	즉시 낙법 후 1초 동안 다음 공격이 적중 지점에 추가 어둠 베기를 일으킨다.
3680	Perks.CritSlash	de5aa5033dafd475	무기의 치명타 적중 시 적중 지점에 추가 어둠 베기를 일으킨다.
3681	Perks.DarkPower	65ab8068b26b8d12	모든 무기 공격이 적중 지점에 추가 어둠 베기를 일으킨다.
3682	SAY.Flowchart.107.TheKingOfDarkness-EndWorld-Mid	e775a79a906c4ab1	무덤 같은데... 누군가를 묻기엔 참 이상한 곳이군...
3683	SAY.Flowchart.110.TheKingOfDarkness-EndWorld-Mid	e77ce9113e74f841	여기 묻힌 자는 아주 강력한 전사였던 모양이군... 이 무덤이 무언가를 숨기고 있는 건 분명하지만, 무덤을 지키는 마법은 모르겠군.
3684	ShopItem.MusicScore.Description	f48e9ea036b293ff	신들조차 떨게 할 수 있는 악보다.
3685	Perks.TheDoctor	0148455110a34322	치유하면 심장을 하나가 아닌 두 개 회복한다.
3686	SAY.Flowchart.34.Oracle-JokeOracle	8fa4466c87e151ee	어둠의 왕, 이제 아이테르나 플러스 모드를 해금해 무한한 힘을 지녔다는 걸 기억해 두게...
3687	SAY.Flowchart.35.Oracle-JokeOracle	3e9d01becf36244f	아... 미안하군. 사실 그건 다른 시간선에서 일어난 일이었다... 지금 이 시간선에서는 여전히 같은 힘을 지니고 있다.
3688	SAY.Flowchart.38.Oracle-JokeOracle	8b77e2c99ca345aa	참 어이없는 착각이었군...
3689	SAY.Flowchart.36.TheKingOfDarkness-JokeOracle	b40f20b6c54b0509	순환마다 똑같은 농담이라니...
3690	SAY.Flowchart.37.TheKingOfDarkness-JokeOracle	98fcc495d8ec8a76	어쨌든 그 농담을 들어도 질리지가 않는군...
3691	SAY.Flowchart.39.Oracle-JokeOracle	a759cc2d62d5f433	그리고 기억해 두게... 꽃병은 걱정하지 마라.
3692	SAY.Flowchart.40.Oracle-JokeOracle	6e43b3ac1dd5509a	꽃병은 걱정하지 마라, 어둠의 왕.
3693	Controls.Jump	b73999eafb1a96b2	점프
3694	Controls.Up	60099afac8e37df3	위
3695	Controls.Down	b5112afc67b898a1	아래
3696	Controls.Left	4c3c1258fbbf7a2d	왼쪽
3697	Controls.Right	81964b7683994548	오른쪽
3698	Controls.Interact	e4dd1e06fae706c0	상호작용
3699	Controls.Attack	ec090a775820f486	공격
3700	Controls.MouseAttack	5145d36872da7491	마우스 공격
3701	Controls.Dash	3b53c77a8c93bf7b	대시
3702	Controls.UseBow	cace91a7a5166a6a	조준
3703	Controls.MouseBow	88dfab4a39625928	마우스 조준
3704	Controls.CurrentArrowAction	91ab0c5751f7f828	순간이동
3705	Controls.SwitchArrow	338e11d263c36437	화살 전환
3706	Controls.BowFreeze	fa73421b42e1b31b	조준 중 이동 정지
3707	Controls.BloodArrow	de73a708f4acd521	피의 화살
3708	Controls.DarkArrow	8fc6939ba98e7f56	빛/어둠 화살 전환
3709	Controls.HealAbility	a2470b2599e5d230	치유
3710	Controls.UsePotion	8ba22bd127bf444a	물약 마시기
3711	Controls.DarkPortal	d00658c3e779576d	어둠의 관문
3712	Controls.ShurikenAttack	fd4fcbf0a14e6280	수리검 투척
3713	Controls.ScytheAttack	c8e3b2a1d744c8a5	낫
3714	Controls.KatanaAttack	2a35ee9463d44929	카타나
3715	Controls.SpearAttack	ef5d0b37b2a9804e	창
3716	Controls.DarkShield	83e1a609a8403992	어둠의 방패
3717	Controls.Mapper.Yes	739215889580345e	예
3718	Controls.Mapper.No	1ea442a134b2a184	아니오
3719	Controls.Mapper.Add	7542a5e800f9280a	추가
3720	Controls.Mapper.Replace	74e59f0166de0061	교체
3721	Controls.Mapper.Remove	d50a3d4468356132	삭제
3722	Controls.Mapper.Swap	b322167924121f7b	교환
3723	Controls.Mapper.Cancel	bb9dbb406dcbd524	취소
3724	Controls.Mapper.None	9e3fc69d0d9cdcd5	없음
3725	Controls.Mapper.Okay	640d6761c178f2ad	확인
3726	Controls.Mapper.Done	cfcc6ad6edac1325	완료
3727	Controls.Mapper.Default	075253d0f723231d	기본값
3728	Controls.Mapper.AssignControllerWindowTitle	ceb437b6c977971b	컨트롤러 선택
3729	Controls.Mapper.AssignControllerWindowMessage	7c83ea11d2b97066	사용할 컨트롤러에서 아무 버튼이나 누르거나 조이스틱을 움직이세요
3730	Controls.Mapper.ControllerAssignmentConflictWindowTitle	eccbf550b024e849	컨트롤러 할당
3731	Controls.Mapper.ControllerAssignmentConflictWindowMessage	26c4416102318d19	이미 할당됨: {0} → {1}. 이 컨트롤러를 {2}에 할당할까요?
3732	Controls.Mapper.ElementAssignmentPrePollingWindowMessage	92670a318a3a2863	먼저 모든 조이스틱을 중앙 또는 0으로 맞춘 뒤 아무 버튼이나 누르거나 타이머가 끝날 때까지 기다리세요
3733	Controls.Mapper.JoystickElementAssignmentPollingWindowMessage	d72a9870eef47927	버튼을 누르거나 조이스틱을 움직여 {0}에 할당하세요
3734	Controls.Mapper.JoystickElementAssignmentPollingWindowMessage_fullAxisFieldOnly	2dfc2f70cccbc777	축을 움직여 {0}에 할당하세요
3735	Controls.Mapper.KeyboardElementAssignmentPollingWindowMessage	101bc52dddd00ea2	키를 눌러 {0}에 할당하세요. 보조 키도 사용할 수 있습니다. 보조 키만 할당하려면 1초 동안 누르고 있으세요
3736	Controls.Mapper.MouseElementAssignmentPollingWindowMessage	bb6292f574b36857	마우스 버튼을 누르거나 축을 움직여 {0}에 할당하세요
3737	Controls.Mapper.MouseElementAssignmentPollingWindowMessage_fullAxisFieldOnly	62e212ff8a076f71	축을 움직여 {0}에 할당하세요
3738	Controls.Mapper.ElementAssignmentConflictWindowMessage	e92aa42e482b9ecc	할당 충돌
3739	Controls.Mapper.ElementAlreadyInUseBlocked	0872bc16f8187be0	{0}: 이미 사용 중. 교체할 수 없습니다
3740	Controls.Mapper.ElementAlreadyInUseCanReplace	662546597aa8d394	{0}: 이미 사용 중. 변경할까요?
3741	Controls.Mapper.ElementAlreadyInUseCanReplace_conflictAllowed	28d60f39ef072f11	{0}: 이미 사용 중. 변경할까요? 그래도 할당을 추가할 수 있습니다
3742	Controls.Mapper.MouseAssignmentConflictWindowTitle	df20569ad89310b4	마우스 할당
3743	Controls.Mapper.MouseAssignmentConflictWindowMessage	268f820f4c501353	마우스는 이미 {0}에 할당되어 있습니다. 대신 마우스를 {1}에 할당할까요?
3744	Controls.Mapper.RestoreDefaultsWindowTitle	95a700916f2ac9b9	기본값 복원
3745	Controls.Mapper.RestoreDefaultsWindowMessage_onePlayer	39a88f2dfcfdc4bd	기본 설정으로 복원됩니다. 정말 진행할까요?
3746	Controls.Mapper.ActionColumnLabel	fb89a30ba7f64d18	동작
3747	Controls.Mapper.KeyboardColumnLabel	f023f7dd89c894c9	키보드
3748	Controls.Mapper.MouseColumnLabel	2384716817b83ec6	마우스
3749	Controls.Mapper.ControllerColumnLabel	754e89b73dc07c1e	컨트롤러
3750	Controls.Mapper.RemoveControllerButtonLabel	d50a3d4468356132	삭제
3751	Controls.Mapper.CalibrarControllerButtonLabel	dd38cd830034d7d3	보정
3752	Controls.Mapper.AssignControllerButtonLabel	6e88a2a74356015c	컨트롤러 할당
3753	Controls.Mapper.InputBehaviorSettingsButtonLabel	809853d64fec84f5	감도
3754	Controls.Mapper.DoneButtonLabel	cfcc6ad6edac1325	완료
3755	Controls.Mapper.RestoreDefaultsButtonLabel	c899f6c551056278	기본값 복원
3756	TMPRO.Continuara text.1723222	3728f95b7cf1269c	계속됩니다...
3758	Controls.Custom	4fd9b0cb33bf2737	사용자 지정
3759	Quest.Quest18.stage_1.description	a41d75ad898db3f8	오래된 악보를 모두 되찾아 피아노로 다시 연주하고 싶다.
3760	Quest.Quest18.stage_2.description	4e0aa75d9faaa21c	악보 1/16개를 연주했다.
3761	Quest.Quest18.stage_3.description	87fd61ca4c2dba70	악보 2/16개를 연주했다.
3762	Quest.Quest18.stage_4.description	66460a298e7c9aab	악보 3/16개를 연주했다.
3763	Quest.Quest18.stage_5.description	3516b579d0e48053	악보 4/16개를 연주했다.
3764	Quest.Quest18.stage_6.description	486b1c68b087f810	악보 5/16개를 연주했다.
3765	Quest.Quest18.stage_7.description	5919bdaa50fe80dd	악보 6/16개를 연주했다.
3766	Quest.Quest18.stage_8.description	018173839e558e7d	악보 7/16개를 연주했다.
3767	Quest.Quest18.stage_9.description	f9d01b212128e818	악보 8/16개를 연주했다.
3768	Quest.Quest18.stage_10.description	91da8cb59d8bb73a	악보 9/16개를 연주했다.
3769	Quest.Quest18.stage_11.description	cc5dd68bb972bd09	악보 10/16개를 연주했다.
3770	Quest.Quest18.stage_12.description	2b9cb26895decf53	악보 11/16개를 연주했다.
3771	Quest.Quest18.stage_13.description	62fe804216b21294	악보 12/16개를 연주했다.
3772	Quest.Quest18.stage_14.description	40c6399d25b0cb49	악보 13/16개를 연주했다.
3773	Quest.Quest18.stage_15.description	c096f53f39b8ea98	악보 14/16개를 연주했다.
3774	Quest.Quest18.stage_16.description	6fa3ed881034c6cf	악보 15/16개를 연주했다.
3775	Quest.Quest18.stage_17.description	5c8b3ec554157045	임무를 완료했다.
3776	SAY.Flowchart.97.TheQueenOfLight-Abyss-Monolith	0c71a09a7b25090c	그들은 그가 결국 본능에 굴복하리라고 말했다... 그가 돌아오면, 내가 기억하는 그와는 다른 모습일까 두렵다...
3777	TMPRO.Title.446568	2b37c2b71830904e	코스모스
3778	TMPRO.Title.479686	3ff89413a996be2d	해저 요새
3779	TMPRO.Title.677116	1e5d1e9f35dd55e8	심연
3780	TMPRO.Title.777260	83a3253a4bed5e1a	왕의 계단
3781	TMPRO.Title.1045726	ea5d916232e8b1b2	아이테르나 궁전
3782	TMPRO.Title.1234150	10ae27daa2504532	세상의 끝
3783	TMPRO.Title.6687364	b1f75170387e74b4	무한의 바다
3784	WF.GhostSamuraiGrey.Name	2567393ee9bf3649	도살자
3785	CL.RobotV2.Name	3ddfcaef10f2d802	전투 로봇 T-900
3786	UF.AIV2.Name	d3b38e8dd586add4	주모자
3787	MusicSheet.UnKnow	2669e033a1213e64	알 수 없음
3788	Item.SwordRange1Forged	3d283b37687dc149	보석 - 심연의 목소리
3789	Item.SwordRange2Forged	4ca83855b881e939	보석 - 심연의 외침
3790	Item.ScytheInstantForged	a6b1de163ce197eb	보석 - 피의 빚
3791	Item.ScytheMoreBloodForged	f5b22f4feb0741bf	보석 - 피의 갈증
3792	Item.AxeRechargeTimeForged	3aed43f2fb182ce5	보석 - 야만의 분노
3793	Item.AxeDamageForged	807b8dc1bf5fa2f5	보석 - 야만의 돌진
3794	Item.SpearSpikeDamageForged	306a30b9c7c792d7	보석 - 무한의 칼날
3795	Item.SpearWaveForged	5ed7c9ff79136672	보석 - 무한의 화염
3796	Item.ShurikenExtraHit1Forged	14369f0d6bf845b3	보석 - 찢는 음
3797	Item.ShurikenExtraHit2Forged	9957f0c8d05facd2	보석 - 찢는 양
3798	Item.KatanaHardAttackForged	ae948e633dc6b974	보석 - 아마테라스의 혼
3799	Item.KatanaNoStunForged	6d0557b2a18eead2	보석 - 스사노오의 혼
3800	TMPRO.Text (TMP).1892084	dafb13eebe06b0f6	상점 닫기
3801	TMPRO.Text (TMP).2814822	dafb13eebe06b0f6	상점 닫기
3802	Quest.Quest10.stage_9.description	5c8b3ec554157045	임무를 완료했다.
3803	Item.RewardSagitariusEye	94cd22a538d14609	보석 - 궁수자리의 눈
3804	Perks.PotionsChance.Name	9147d1eff936c075	현자의 돌
3805	SAY.Flowchart.35.TheGuardian-Library	c5b03f512b44deeb	<sprite name="sit"> 눌러 앉으신 뒤, <sprite name="select"> 눌러 지도 메뉴를 여십시오. <sprite name="specialmenu"> 누르면 이용 가능한 위치를 확인하실 수 있습니다.
3806	SAY.Flowchart.36.TheGuardian-Library	1c8de639f95d17bb	<sprite name="UIThrone"> 눌러 이동할 왕좌를 선택하실 수 있습니다.
3807	SAY.Flowchart.37.TheGuardian-Library	c93cfa90aeaab294	이것을 사용해 스러진 자들의 황야로 돌아가 여정을 계속하십시오.
3808	SAY.Flowchart.38.TheKingOfDarkness-Library-2	32b45ec684268434	내 어둠의 관문은 어쩌고? 내 능력 중에서도 가장 유용한 것 중 하나인데... 차원 유리병도 하나 없군.
3809	SAY.Flowchart.39.TheGuardian-Library	3cf7b80f9ed8e4cb	여기 하나 받으십시오. <sprite name="leftcross"> 몇 초간 누르면 어둠의 관문을 사용해 마지막으로 방문한 왕좌로 돌아가실 수 있습니다.
3810	SAY.Flowchart.40.TheGuardian-Library	4583b00c919f8740	기억하십시오. 이 차원 유리병은 한 번만 사용할 수 있습니다... 다시 사용하려면 충전할 방법을 찾으셔야 합니다.
3811	SAY.Flowchart.41.TheGuardian-Library	c5b03f512b44deeb	<sprite name="sit"> 눌러 앉으신 뒤, <sprite name="select"> 눌러 지도 메뉴를 여십시오. <sprite name="specialmenu"> 누르면 이용 가능한 위치를 확인하실 수 있습니다.
3812	SAY.Flowchart.42.TheGuardian-Library	1c8de639f95d17bb	<sprite name="UIThrone"> 눌러 이동할 왕좌를 선택하실 수 있습니다.
3813	SAY.Flowchart.43.TheGuardian-Library	c93cfa90aeaab294	이것을 사용해 스러진 자들의 황야로 돌아가 여정을 계속하십시오.
3814	SAY.Flowchart.44.TheKingOfDarkness-Library-2	32b45ec684268434	내 어둠의 관문은 어쩌고? 내 능력 중에서도 가장 유용한 것 중 하나인데... 차원 유리병도 하나 없군.
3815	SAY.Flowchart.45.TheGuardian-Library	3cf7b80f9ed8e4cb	여기 하나 받으십시오. <sprite name="leftcross"> 몇 초간 누르면 어둠의 관문을 사용해 마지막으로 방문한 왕좌로 돌아가실 수 있습니다.
3816	SAY.Flowchart.46.TheGuardian-Library	4583b00c919f8740	기억하십시오. 이 차원 유리병은 한 번만 사용할 수 있습니다... 다시 사용하려면 충전할 방법을 찾으셔야 합니다.
3817	MENU.AltarMecanics.11	739215889580345e	예
3818	MENU.AltarMecanics.14	1ea442a134b2a184	아니오
3819	MENU.Flowchart.80	7a4f6e09b06a2a56	측면 창고
3820	ShopItem.VozDelAbismo.Name	a51a1ff5f87bbf6f	심연의 목소리
3821	ShopItem.VozDelAbismo.Description	695bd45c6552b9ef	검으로 공격하면 자신의 속도에 따라 나아가는 어둠의 파동을 발사한다 (심연의 외침을 장착하면 효과가 증가한다).
3822	ShopItem.GritoDelAbismo.Name	b8c32cbc067a55b8	심연의 외침
3823	ShopItem.GritoDelAbismo.Description	b424c3c16dbd9560	검으로 공격하면 자신의 속도에 따라 나아가는 어둠의 파동을 발사한다 (심연의 목소리를 장착하면 효과가 증가한다).
3824	ShopItem.DeudaDeSangre.Name	a7ebc3e4d3177cee	피의 빚
3825	ShopItem.DeudaDeSangre.Description	53f389632551e07d	낫의 공격이 즉시 발동하지만, 공격할 때마다 피를 소모한다.
3826	ShopItem.SedDeSangre.Name	37d7977162952c37	피의 갈증
3827	ShopItem.SedDeSangre.Description	675d35bf652dfbb7	낫이 적에게 더 많은 출혈을 일으킨다.
3828	ShopItem.FuriaSalvaje.Name	f2b1a0f85b7b6172	야만의 분노
3829	ShopItem.FuriaSalvaje.Description	076725b475c80367	야만의 도끼 공격이 더 빨리 충전된다.
3830	ShopItem.EmbestidaSalvaje.Name	fd02034718f7bb42	야만의 돌진
3831	ShopItem.EmbestidaSalvaje.Description	0a69fc092c9cde66	야만의 도끼가 가하는 피해량이 100% 증가한다.
3832	ShopItem.FiloInfinito.Name	fcd2e81e8f222121	무한의 칼날
3833	ShopItem.FiloInfinito.Description	2b45545b194fda09	적에게 내려찍을 때 순환의 창이 항상 치명타를 가한다.
3834	ShopItem.LlamaradaInfinita.Name	778b67b49f1bf086	무한의 화염
3835	ShopItem.LlamaradaInfinita.Description	a80f9b0ad7742ea0	이제 순환의 창을 사용해도 피를 소모하지 않는다.
3836	ShopItem.YingDesgarrador.Name	38dd4d3ec2dfabda	찢는 음
3837	ShopItem.YingDesgarrador.Description	04111f082fc650b2	피의 수리검 지속 시간이 한 번 더 적중할 만큼 증가한다 (찢는 양을 장착하면 효과가 강화된다).
3838	ShopItem.YangDesgarrador.Name	558f87167947b9fc	찢는 양
3839	ShopItem.YangDesgarrador.Description	a82cc9ccc3690221	피의 수리검 지속 시간이 한 번 더 적중할 만큼 증가한다 (찢는 음을 장착하면 효과가 강화된다).
3840	ShopItem.AlmaDeAmaterasu.Name	3dde0138ffcf608f	아마테라스의 혼
3841	ShopItem.AlmaDeAmaterasu.Description	1962383513d670ee	명인의 칼날로 더 크고 강력한 베기를 가한다.
3842	ShopItem.AlmaDeSusanoo.Name	7141634833c80c43	스사노오의 혼
3843	ShopItem.AlmaDeSusanoo.Description	3d5c8bb78b608c97	페인트를 사용해도 경직되지 않는다.
3844	SAY.Flowchart.190.TheKingOfDarkness-Forge-Quest	3a6b036546e94e45	이 엘리베이터로 대장간을 빠르게 오갈 수 있겠군.
3845	SAY.Flowchart.44.TheKingOfDarknessMainForge	3a6b036546e94e45	이 엘리베이터로 대장간을 빠르게 오갈 수 있겠군.
3846	SAY.Flowchart.25.Wiseman-Random	2fbb0d65357c0425	포기하시지요, 어둠의 왕.
3847	SAY.Flowchart.47.TheQueenOfLight-AP-BossRoom	fe9b7319533577de	넌 이기적인 짐승일 뿐이야. 지워져야 해.
3848	SAY.Flowchart.54.Computer-UF-Bunker	525e5a8dd390936a	<오류> 오래된 인증 정보. 접근 코드를 갱신하십시오.
3849	SAY.Flowchart.65.Merchant-Shop	5d48046991a5f569	아스누르 보관함에 너한테 쓸모 있을 물건 하나 있어, 어둠 왕.
3850	SAY.Flowchart.66.Merchant-Shop	0781374fabc326fc	오래된 폐허에서 찾았어.
3851	SAY.Flowchart.68.TheKingOfDarkness-Shop	d2b6da33bef9090d	이 기호들... 천상룡의 언어 같은데...
3852	SAY.Flowchart.69.TheKingOfDarkness-Shop	7e4cf1200f88713e	좋은 생각이 있다.
3853	SAY.Flowchart.240.Blacksmith-Forge-3	2992f561ecf3e0b6	원하시는 대로 하십시오, 폐하.
3854	SAY.Flowchart.336.TheChronicler-Library	82794283f17c3c7e	어둠의 왕, 네가 정말 부러워.
3855	SAY.Flowchart.337.TheChronicler-Library	8f1be116b5d83929	창조된 모든 것을 담은 그릇, 코스모스 그 자체를 다녀왔구나.
3856	SAY.Flowchart.338.TheChronicler-Library	0ea936537be9fdcd	내가 쓴 글에 묘사한 만큼 아름다워?
3857	SAY.Flowchart.339.TheKingOfDarkness-Library	756ba7eb5d16177a	숨이 차는 데다 우리 창조주 카오스가 뒤를 바짝 쫓아와서, 자세히 살필 시간도 없었어.
3858	SAY.Flowchart.340.TheChronicler-Library	0d94738a029878ca	지고신이 장래가 촉망되던 세계 몇 곳을 쓸어버렸어.
3859	SAY.Flowchart.341.TheChronicler-Library	6716c2671d3119b3	곤충형 종족의 행성이 안타까워. 우리와 아주 비슷한 문명이었는데.
3860	SAY.Flowchart.342.TheKingOfDarkness-Library	016a58277efdd844	기록자, 불멸이라 해도 시간은 여전히 소중해.
3861	SAY.Flowchart.343.TheChronicler-Library	b7c365307e968616	어서 가, 친구여. 코스모스에서 찾은 열쇠를 써서 문 너머에서 기다리는 것을 되찾아.
3862	Item.RechargeDarkPortal	6ab4737ce2c82209	차원 유리병
3863	SAY.FlowchartTongue.40.TheKingOfDarkness-AC-Cave16	24d7e0aef1c1d79c	지독한 냄새가 나는군... 하지만 내게 쓸모가 있을지도 모르겠군.
3864	SAY.Flowchart.41.TheKingOfDarkness-AC-Cave16	24d7e0aef1c1d79c	지독한 냄새가 나는군... 하지만 내게 쓸모가 있을지도 모르겠군.
3865	SAY.FlowchartDarkShield.42.TheKingOfDarkness-AC-Cave16	d1b1afff68d13355	내 힘의 조각을 하나 먹었나? 어쩐지 그렇게 커졌더라니...
3866	SAY.FlowchartDarkShield.43.TheKingOfDarkness-AC-Cave16	ab37e102bc655921	개인적인 감정은 없지만, 어둠의 방패는 내 것이다. 몇 번이나 내 목숨을 구해 줬지...
3867	SAY.FlowchartDarkShield.1XX.TheKingOfDarkness-AC-Cave16	da5bd2857e5dfea0	이건 <sprite name="darkshield"> 눌러 발동하면 잠시 무적이 된다.
3868	SAY.FlowchartDarkShield.2XX.TheKingOfDarkness-AC-Cave16	43c3c51e1b5fd283	한 번만 쓸 수 있지만, 쓰러질 때마다 재충전된다... 너무 자주 쓰지 않길 바라야겠군.
3869	SAY.FlowchartAfterFirstCombat.30.TheKingOfDarkness-CL-BossRoom	0be384e53885a0fd	저 거대한 기계 녀석은 에너지가 다 떨어진 모양이군...
3870	SAY.FlowchartAfterFirstCombat.31.TheKingOfDarkness-CL-BossRoom	762406f862f03e75	그래도 멀쩡하군... 일어나지 않았으면 좋겠는데.
3871	SAY.QuestUFFlowchart.61.TheKingOfDarkness-CL-BossRoom	d3b5e63d13e9fe6a	이걸 네 시체에 넣으면 어떻게 될까, 덩치?
3872	SAY.QuestUFFlowchart.62.GiantRobot-CL-BossRoom	1c05c4531781ecc6	<판독 중> 방전된 마스터 카드.
3873	SAY.QuestUFFlowchart.63.GiantRobot-CL-BossRoom	abd582ec7ee05c1e	<충전 절차 개시>
3874	SAY.QuestUFFlowchart.65.GiantRobot-CL-BossRoom	ba261a406d552604	섬멸 개시.
3875	SAY.QuestUFFlowchart.66.TheKingOfDarkness-CL-BossRoom	d1483f6eb711d8cc	젠장!
3876	SAY.QuestUFFlowchart.64.GiantRobot-CL-BossRoom	725d8f76254be3c3	<경고> 비인가 접근 감지.
3877	SAY.QuestUFFlowchart.67.GiantRobot-CL-BossRoom	725d8f76254be3c3	<경고> 비인가 접근 감지.
3878	SAY.Flowchart.60.GiantRobot-CL-BossRoom	725d8f76254be3c3	<경고> 비인가 접근 감지.
3879	SAY.QuestUFFlowchart.68.TheKingOfDarkness-CL-BossRoom	a11adf0e10578fd5	그게 전부인가, 기계 거인?
3880	SAY.QuestUFFlowchart.69.TheKingOfDarkness-CL-BossRoom	a0f95ef81cbaa62a	음... {b}{color=#9523d8}카드에 에너지가 충전된 모양이군.{/color}{/b}
3881	SAY.QuestUFFlowchart.70.TheKingOfDarkness-CL-BossRoom	ac92c1d6c9edb865	이제 아무 단말기에나 문제없이 접근할 수 있겠군.
3882	SAY.CrystalArrowsFlowchart.75.TheKingOfDarkness-CL-BossRoom	d802379e7b2c40c9	결정화된 빛의 화살이라... 정말 그리웠군.
3883	SAY.CrystalArrowsFlowchart.76.TheKingOfDarkness-CL-BossRoom	36f9aabe3367f9ea	발사체 종류를 바꾸는 조작(<sprite name="changearrow2">)을 사용할 수 있다.
3884	SAY.CrystalArrowsFlowchart.77.TheKingOfDarkness-CL-BossRoom	603c760da6526412	화살 조작(<sprite name="shotarrow">)으로 화살을 충전하는 동안, 이동 조작(<sprite name="move">)으로 발사할 방향을 조준한다.
3885	SAY.CrystalArrowsFlowchart.78.TheKingOfDarkness-CL-BossRoom	3cf7994fea2e236e	수정 화살은 적에게 피해를 주지 않지만, 순간이동 조작(<sprite name="teleport">)으로 화살이 있는 곳까지 순간이동할 수 있다.
3886	SAY.CrystalArrowsFlowchart.79.TheKingOfDarkness-CL-BossRoom	634ede323a1a307a	이 투사체는 빛을 통과해 벽에 박히지만, 다른 장애물에 부딪히면 파괴된다.
3887	SAY.CrystalArrowsFlowchart.80.TheKingOfDarkness-CL-BossRoom	c3ad11d7ab5e479e	서둘러야 한다. 너무 늦게 순간이동하면 화살이 사라져 버릴 거다.
3888	SAY.Flowchart.81.TheKingOfDarkness-CL-BossRoom	d802379e7b2c40c9	결정화된 빛의 화살이라... 정말 그리웠군.
3889	SAY.Flowchart.82.TheKingOfDarkness-CL-BossRoom	36f9aabe3367f9ea	발사체 종류를 바꾸는 조작(<sprite name="changearrow2">)을 사용할 수 있다.
